lat,lon,depth
35.159603,139.60004,27.464
35.159607,139.60005,27.568
35.159386,139.60045,25.123
35.159397,139.60045,25.112
35.15941,139.60046,25.206
35.159492,139.60052,25.487
35.1595,139.60052,25.58
35.15951,139.60054,25.528
35.159523,139.60054,25.362
35.15959,139.60059,25.58
35.1596,139.6006,25.497
35.159607,139.6006,25.466
35.159706,139.60019,26.704
35.159706,139.6002,26.663
35.15971,139.60022,26.85
35.159714,139.60025,26.6
35.159718,139.60025,26.538
35.15975,139.60039,26.153
35.15975,139.6004,25.841
35.15976,139.60042,25.924
35.15977,139.60043,26.059
35.15978,139.60045,26.038
35.159782,139.60045,25.82
35.159786,139.60046,26.122
35.1598,139.60048,26.059
35.159805,139.6005,25.799
35.15981,139.60051,25.861
35.15983,139.60062,25.393
35.15983,139.60063,25.56
35.159286,139.60081,22.958
35.159286,139.60083,22.843
35.159286,139.60085,22.823
35.159294,139.60103,22.49
35.159298,139.60104,22.354
35.159344,139.60112,22.281
35.15935,139.60114,22.479
35.159363,139.60114,22.354
35.159374,139.60114,22.261
35.159397,139.60115,22.177
35.15941,139.60117,22.604
35.159473,139.60123,22.604
35.159485,139.60124,22.24
35.15951,139.60132,22.063
35.15951,139.60133,21.969
35.15951,139.6014,22.063
35.159515,139.60135,22.042
35.159515,139.60136,22.115
35.159515,139.60138,22.052
35.159782,139.60075,25.227
35.159805,139.60077,24.883
35.15981,139.60078,25.435
35.159805,139.60085,24.467
35.15981,139.60086,24.498
35.159824,139.60066,25.44
35.159824,139.60071,25.466
35.15983,139.6008,25.57
35.159836,139.60081,25.508
35.159843,139.60081,25.643
35.15985,139.60083,25.58
35.15986,139.60085,25.643
35.159866,139.60085,25.601
35.159874,139.60086,25.56
35.15988,139.60088,25.487
35.15989,139.60089,25.684
35.159893,139.6009,25.591
35.1599,139.6009,25.476
35.159893,139.60103,24.363
35.159904,139.60104,24.175
